deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,candidate_count,candidate_apple_id_count,strongest_basis_suffix,best_score,best_result_rank,best_reject_reason,prior_review_reason,prior_best_reject_reason,error_message,raw_payload_persisted
graph_song:song|basic channel|quadrant dub:iterative_song_hardening_ambiguous_close_candidate,apple_music_graph_song_iterative_hardening_pass_v1,song|basic channel|quadrant dub,graph_song,song,Basic Channel,Quadrant Dub,1994,us,iterative_song_hardening_ambiguous_close_candidate,4,,,88,1,compatible_title_close_runner_up,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|bernard herrmann|prelude from psycho:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|bernard herrmann|prelude from psycho,graph_song,song,Bernard Herrmann,Prelude from Psycho,1960,us,iterative_song_hardening_no_auto_match,22,,,70,1,artist_not_matched,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|billy joe shaver|honky tonk heroes:iterative_song_hardening_version_term_needs_review,apple_music_graph_song_iterative_hardening_pass_v1,song|billy joe shaver|honky tonk heroes,graph_song,song,Billy Joe Shaver,Honky Tonk Heroes,1973,us,iterative_song_hardening_version_term_needs_review,10,,,66,1,version_term:live,apple_song_search_no_auto_match,version_term:live,,false
graph_song:song|black dog|virtual:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|black dog|virtual,graph_song,song,The Black Dog,Virtual,1990,us,iterative_song_hardening_no_auto_match,3,,,5,1,title_not_matched,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|black star feat common|respiration flying high remix:iterative_song_hardening_version_term_needs_review,apple_music_graph_song_iterative_hardening_pass_v1,song|black star feat common|respiration flying high remix,graph_song,song,Black Star feat. Common,Respiration (Flying High Remix),1999,us,iterative_song_hardening_version_term_needs_review,11,,,71,1,version_term:expected_remix_missing,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|bobby shmurda|hot n:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|bobby shmurda|hot n,graph_song,song,Bobby Shmurda,Hot N****,2014,us,iterative_song_hardening_no_auto_match,15,,,53,2,title_not_matched,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|body count|cop killer:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|body count|cop killer,graph_song,song,Body Count,Cop Killer,1992,us,iterative_song_hardening_no_auto_match,10,,,63,8,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|bsd u|lighter:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|bsd u|lighter,graph_song,song,bsd.u,Lighter,2015,us,iterative_song_hardening_no_auto_match,10,,,51,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|bsd u|peach:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|bsd u|peach,graph_song,song,bsd.u,peach,2014,us,iterative_song_hardening_no_auto_match,3,,,17,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|cajmere featuring dajae|brighter days:iterative_song_hardening_version_term_needs_review,apple_music_graph_song_iterative_hardening_pass_v1,song|cajmere featuring dajae|brighter days,graph_song,song,Cajmere featuring Dajae,Brighter Days,1992,us,iterative_song_hardening_version_term_needs_review,12,,,76,7,version_term:mix,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|captain beefheart and his magic band|moonlight on vermont:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|captain beefheart and his magic band|moonlight on vermont,graph_song,song,Captain Beefheart & His Magic Band,Moonlight on Vermont,1969,us,iterative_song_hardening_no_auto_match,10,,,44,8,title_not_matched,apple_song_search_no_auto_match,version_term:live,,false
graph_song:song|ceelo green|closet freak:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|ceelo green|closet freak,graph_song,song,CeeLo Green,Closet Freak,2002,us,iterative_song_hardening_no_auto_match,16,,,64,7,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|channel one|technicolor:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|channel one|technicolor,graph_song,song,Channel One,Technicolor,1986,us,iterative_song_hardening_no_auto_match,1,,,63,1,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|comsat angels|independence day:iterative_song_hardening_no_results,apple_music_graph_song_iterative_hardening_pass_v1,song|comsat angels|independence day,graph_song,song,The Comsat Angels,Independence Day,1980,us,iterative_song_hardening_no_results,0,,,,,,apple_song_search_no_results,,,false
graph_song:song|cookies|don t say nothin bad:iterative_song_hardening_ambiguous_close_candidate,apple_music_graph_song_iterative_hardening_pass_v1,song|cookies|don t say nothin bad,graph_song,song,The Cookies,Don't Say Nothin' Bad,1963,us,iterative_song_hardening_ambiguous_close_candidate,11,,,89,1,compilation_candidate_close_runner_up,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|curve|coast is clear:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|curve|coast is clear,graph_song,song,Curve,Coast Is Clear,1991,us,iterative_song_hardening_no_auto_match,14,,,68,3,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|curve|horror head:iterative_song_hardening_no_results,apple_music_graph_song_iterative_hardening_pass_v1,song|curve|horror head,graph_song,song,Curve,Horror Head,1992,us,iterative_song_hardening_no_results,0,,,,,,apple_song_search_no_results,,,false
graph_song:song|d o a|fucked up ronnie:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|d o a|fucked up ronnie,graph_song,song,D.O.A.,Fucked Up Ronnie,1981,us,iterative_song_hardening_no_auto_match,11,,,54,1,title_not_matched,apple_song_search_needs_review_version_risk,title_not_matched,,false
graph_song:song|daily flash|jack of diamonds:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|daily flash|jack of diamonds,graph_song,song,The Daily Flash,Jack of Diamonds,1966,us,iterative_song_hardening_no_auto_match,10,,,12,1,title_not_matched,apple_song_search_needs_review_version_risk,title_not_matched,,false
graph_song:song|dakhabrakha|sho z pod duba:iterative_song_hardening_no_results,apple_music_graph_song_iterative_hardening_pass_v1,song|dakhabrakha|sho z pod duba,graph_song,song,DakhaBrakha,Sho Z-Pod Duba,2007,us,iterative_song_hardening_no_results,0,,,,,,apple_song_search_no_results,,,false
graph_song:song|dbx|losing control:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|dbx|losing control,graph_song,song,DBX,Losing Control,1994,us,iterative_song_hardening_no_auto_match,13,,,61,3,artist_not_matched,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|dem franchize boyz|i think they like me:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|dem franchize boyz|i think they like me,graph_song,song,Dem Franchize Boyz,I Think They Like Me,2005,us,iterative_song_hardening_no_auto_match,11,,,50,2,title_not_matched,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|destiny s child|independent women part i:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|destiny s child|independent women part i,graph_song,song,Destiny's Child,Independent Women Part I,2000,us,iterative_song_hardening_no_auto_match,11,,,54,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|dj kool|let me clear my throat:iterative_song_hardening_version_term_needs_review,apple_music_graph_song_iterative_hardening_pass_v1,song|dj kool|let me clear my throat,graph_song,song,DJ Kool,Let Me Clear My Throat,1996,us,iterative_song_hardening_version_term_needs_review,12,,,73,2,version_term:live,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|dna|not moving:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|dna|not moving,graph_song,song,DNA,Not Moving,1978,us,iterative_song_hardening_no_auto_match,16,,,5,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|donnie mcclurkin|stand:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|donnie mcclurkin|stand,graph_song,song,Donnie McClurkin,Stand,1996,us,iterative_song_hardening_no_auto_match,11,,,39,8,title_not_matched,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|doug sahm and band|is anybody goin to san antone:iterative_song_hardening_ambiguous_close_candidate,apple_music_graph_song_iterative_hardening_pass_v1,song|doug sahm and band|is anybody goin to san antone,graph_song,song,Doug Sahm and Band,Is Anybody Goin' to San Antone,1973,us,iterative_song_hardening_ambiguous_close_candidate,10,,,86,3,compatible_title_close_runner_up,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|dovers|what am i going to do:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|dovers|what am i going to do,graph_song,song,The Dovers,What Am I Going to Do,1965,us,iterative_song_hardening_no_auto_match,10,,,5,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|dwight twilley band|girls:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|dwight twilley band|girls,graph_song,song,Dwight Twilley Band,Girls,1984,us,iterative_song_hardening_no_auto_match,13,,,46,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|eddie cochran|something else:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|eddie cochran|something else,graph_song,song,Eddie Cochran,Something Else,1959,us,iterative_song_hardening_no_auto_match,11,,,51,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|eevee|house of memories:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|eevee|house of memories,graph_song,song,eevee,house of memories,2016,us,iterative_song_hardening_no_auto_match,10,,,78,1,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|eevee|jazz scratches:iterative_song_hardening_no_results,apple_music_graph_song_iterative_hardening_pass_v1,song|eevee|jazz scratches,graph_song,song,eevee,jazz scratches,2016,us,iterative_song_hardening_no_results,0,,,,,,apple_song_search_no_results,,,false
graph_song:song|eevee|m i s t:iterative_song_hardening_no_results,apple_music_graph_song_iterative_hardening_pass_v1,song|eevee|m i s t,graph_song,song,eevee,m i s t,2016,us,iterative_song_hardening_no_results,0,,,,,,apple_song_search_no_results,,,false
graph_song:song|eevee|vibes:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|eevee|vibes,graph_song,song,eevee,vibes,2018,us,iterative_song_hardening_no_auto_match,19,,,45,2,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|elevation worship|rattle:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|elevation worship|rattle,graph_song,song,Elevation Worship,RATTLE!,2020,us,iterative_song_hardening_no_auto_match,12,,,76,3,artist_not_matched,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|erykah badu|tyrone:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|erykah badu|tyrone,graph_song,song,Erykah Badu,Tyrone,1997,us,iterative_song_hardening_no_auto_match,11,,,49,6,title_not_matched,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|ethel merman|rose s turn:iterative_song_hardening_ambiguous_close_candidate,apple_music_graph_song_iterative_hardening_pass_v1,song|ethel merman|rose s turn,graph_song,song,Ethel Merman,Rose's Turn,1959,us,iterative_song_hardening_ambiguous_close_candidate,28,,,96,1,compilation_candidate_close_runner_up,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|frank oz as cookie monster|c is for cookie:iterative_song_hardening_ambiguous_close_candidate,apple_music_graph_song_iterative_hardening_pass_v1,song|frank oz as cookie monster|c is for cookie,graph_song,song,Frank Oz as Cookie Monster,C Is for Cookie,1971,us,iterative_song_hardening_ambiguous_close_candidate,40,,,99,26,accepted_candidate_not_above_runner_up,apple_song_search_no_results,,,false
graph_song:song|frankie knuckles presents satoshi tomiie|tears:iterative_song_hardening_version_term_needs_review,apple_music_graph_song_iterative_hardening_pass_v1,song|frankie knuckles presents satoshi tomiie|tears,graph_song,song,Frankie Knuckles presents Satoshi Tomiie,Tears,1989,us,iterative_song_hardening_version_term_needs_review,10,,,63,4,version_term:instrumental,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|funkadelic|not just knee deep:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|funkadelic|not just knee deep,graph_song,song,Funkadelic,Not Just Knee Deep,1979,us,iterative_song_hardening_no_auto_match,11,,,38,2,artist_not_matched,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|future|fuck up some commas:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|future|fuck up some commas,graph_song,song,Future,Fuck Up Some Commas,2015,us,iterative_song_hardening_no_auto_match,10,,,51,1,title_not_matched,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|garth brooks|ain t going down til the sun comes up:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|garth brooks|ain t going down til the sun comes up,graph_song,song,Garth Brooks,Ain't Going Down ('Til the Sun Comes Up),1993,us,iterative_song_hardening_no_auto_match,12,,,62,9,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|garth brooks|callin baton rouge:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|garth brooks|callin baton rouge,graph_song,song,Garth Brooks,Callin' Baton Rouge,1993,us,iterative_song_hardening_no_auto_match,13,,,67,4,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|garth brooks|dance:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|garth brooks|dance,graph_song,song,Garth Brooks,The Dance,1990,us,iterative_song_hardening_no_auto_match,13,,,59,5,artist_not_matched,apple_song_search_no_auto_match,context_term:tribute,,false
graph_song:song|garth brooks|friends in low places:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|garth brooks|friends in low places,graph_song,song,Garth Brooks,Friends in Low Places,1990,us,iterative_song_hardening_no_auto_match,13,,,75,4,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|garth brooks|much too young to feel this damn old:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|garth brooks|much too young to feel this damn old,graph_song,song,Garth Brooks,Much Too Young (To Feel This Damn Old),1989,us,iterative_song_hardening_no_auto_match,12,,,61,3,artist_not_matched,apple_song_search_no_auto_match,context_term:tribute,,false
graph_song:song|garth brooks|river:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|garth brooks|river,graph_song,song,Garth Brooks,The River,1992,us,iterative_song_hardening_no_auto_match,13,,,60,4,artist_not_matched,apple_song_search_no_auto_match,context_term:tribute,,false
graph_song:song|garth brooks|rodeo:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|garth brooks|rodeo,graph_song,song,Garth Brooks,Rodeo,1991,us,iterative_song_hardening_no_auto_match,12,,,62,2,artist_not_matched,apple_song_search_no_auto_match,context_term:tribute,,false
graph_song:song|garth brooks|thunder rolls:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|garth brooks|thunder rolls,graph_song,song,Garth Brooks,The Thunder Rolls,1990,us,iterative_song_hardening_no_auto_match,13,,,60,4,artist_not_matched,apple_song_search_no_auto_match,context_term:tribute,,false
graph_song:song|gmwa women of worship|order my steps:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|gmwa women of worship|order my steps,graph_song,song,GMWA Women of Worship,Order My Steps,1996,us,iterative_song_hardening_no_auto_match,11,,,76,3,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|grupo firme and lenin ramirez|yo ya no vuelvo contigo:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|grupo firme and lenin ramirez|yo ya no vuelvo contigo,graph_song,song,Grupo Firme and Lenin Ramirez,Yo Ya No Vuelvo Contigo,2019,us,iterative_song_hardening_no_auto_match,10,,,68,8,artist_not_matched,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|grupo frontera|no se va:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|grupo frontera|no se va,graph_song,song,Grupo Frontera,No Se Va,2022,us,iterative_song_hardening_no_auto_match,12,,,74,5,artist_not_matched,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|gusto|disco s revenge:iterative_song_hardening_version_term_needs_review,apple_music_graph_song_iterative_hardening_pass_v1,song|gusto|disco s revenge,graph_song,song,Gusto,Disco's Revenge,1995,us,iterative_song_hardening_version_term_needs_review,10,,,74,1,version_term:mix,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|harry connick jr|it had to be you:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|harry connick jr|it had to be you,graph_song,song,Harry Connick Jr.,It Had to Be You,1989,us,iterative_song_hardening_no_auto_match,10,,,70,1,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|hillsong united|from the inside out:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|hillsong united|from the inside out,graph_song,song,Hillsong United,From the Inside Out,2006,us,iterative_song_hardening_no_auto_match,12,,,68,3,artist_not_matched,apple_song_search_no_auto_match,artist_not_matched,,false
graph_song:song|ibrahim ferrer|dos gardenias:iterative_song_hardening_context_term_needs_review,apple_music_graph_song_iterative_hardening_pass_v1,song|ibrahim ferrer|dos gardenias,graph_song,song,Ibrahim Ferrer,Dos Gardenias,1997,us,iterative_song_hardening_context_term_needs_review,8,,,58,1,context_term:artist_suffix_jr,apple_song_search_no_auto_match,context_term:artist_suffix_jr,,false
graph_song:song|idealism|both of us:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|idealism|both of us,graph_song,song,idealism,both of us,2016,us,iterative_song_hardening_no_auto_match,4,,,17,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|idealism|hiraeth:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|idealism|hiraeth,graph_song,song,idealism,Hiraeth,2018,us,iterative_song_hardening_no_auto_match,10,,,51,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|imperial brothers|we come to rock:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|imperial brothers|we come to rock,graph_song,song,Imperial Brothers,We Come to Rock,1984,us,iterative_song_hardening_no_auto_match,13,,,39,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|injury reserve feat amine and rico nasty|jailbreak the tesla:iterative_song_hardening_version_term_needs_review,apple_music_graph_song_iterative_hardening_pass_v1,song|injury reserve feat amine and rico nasty|jailbreak the tesla,graph_song,song,Injury Reserve feat. Aminé and Rico Nasty,Jailbreak the Tesla,2019,us,iterative_song_hardening_version_term_needs_review,2,,,11,1,version_term:mix;mixed;remix,apple_song_search_needs_review_version_risk,version_term:remix,,false
graph_song:song|innerzone orchestra|bug in the bassbin:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|innerzone orchestra|bug in the bassbin,graph_song,song,Innerzone Orchestra,Bug in the Bassbin,1992,us,iterative_song_hardening_no_auto_match,4,,,79,2,identity_evidence_below_threshold,apple_song_search_no_auto_match,version_term:remix,,false
graph_song:song|isley brothers|that lady:iterative_song_hardening_ambiguous_close_candidate,apple_music_graph_song_iterative_hardening_pass_v1,song|isley brothers|that lady,graph_song,song,The Isley Brothers,That Lady,1973,us,iterative_song_hardening_ambiguous_close_candidate,12,,,96,9,accepted_candidate_not_above_runner_up,apple_song_search_needs_review_version_risk,title_not_strong_enough,,false
graph_song:song|j san|awake:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|j san|awake,graph_song,song,j'san,awake,2017,us,iterative_song_hardening_no_auto_match,18,,,67,4,artist_not_matched,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|jackson 5|santa claus is comin to town:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|jackson 5|santa claus is comin to town,graph_song,song,The Jackson 5,Santa Claus Is Comin' to Town,1970,us,iterative_song_hardening_no_auto_match,11,,,56,11,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|jay z and kanye west|n s in paris:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|jay z and kanye west|n s in paris,graph_song,song,Jay-Z and Kanye West,N****s in Paris,2011,us,iterative_song_hardening_no_auto_match,10,,,54,1,title_not_matched,apple_song_search_needs_review_version_risk,title_not_matched,,false
graph_song:song|jayhawks|waiting for a superman:iterative_song_hardening_no_results,apple_music_graph_song_iterative_hardening_pass_v1,song|jayhawks|waiting for a superman,graph_song,song,The Jayhawks,Waiting for a Superman,2003,us,iterative_song_hardening_no_results,0,,,,,,apple_song_search_no_results,,,false
graph_song:song|jeff mills|alarms:iterative_song_hardening_version_term_needs_review,apple_music_graph_song_iterative_hardening_pass_v1,song|jeff mills|alarms,graph_song,song,Jeff Mills,Alarms,1996,us,iterative_song_hardening_version_term_needs_review,8,,,30,2,version_term:mix;mixed;remix,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|jenn johnson|revelation song:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|jenn johnson|revelation song,graph_song,song,Jenn Johnson,Revelation Song,2009,us,iterative_song_hardening_no_auto_match,3,,,68,3,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|jennifer lopez|jenny from the block:iterative_song_hardening_version_term_needs_review,apple_music_graph_song_iterative_hardening_pass_v1,song|jennifer lopez|jenny from the block,graph_song,song,Jennifer Lopez,Jenny from the Block,2002,us,iterative_song_hardening_version_term_needs_review,12,,,39,1,version_term:mix;remix,apple_song_search_no_auto_match,title_not_strong_enough,,false
graph_song:song|jesus culture|one thing remains:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|jesus culture|one thing remains,graph_song,song,Jesus Culture,One Thing Remains,2011,us,iterative_song_hardening_no_auto_match,12,,,77,2,artist_not_matched,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|jim henson as ernie|rubber duckie:iterative_song_hardening_ambiguous_close_candidate,apple_music_graph_song_iterative_hardening_pass_v1,song|jim henson as ernie|rubber duckie,graph_song,song,Jim Henson as Ernie,Rubber Duckie,1970,us,iterative_song_hardening_ambiguous_close_candidate,32,,,99,15,low_rank_close_runner_up,apple_song_search_needs_review_version_risk,artist_not_matched,,false
graph_song:song|jinsang|life:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|jinsang|life,graph_song,song,Jinsang,Life,2016,us,iterative_song_hardening_no_auto_match,10,,,54,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|juan atkins|techno city:iterative_song_hardening_no_auto_match,apple_music_graph_song_iterative_hardening_pass_v1,song|juan atkins|techno city,graph_song,song,Juan Atkins,Techno City,1984,us,iterative_song_hardening_no_auto_match,10,,,39,1,title_not_matched,apple_song_search_no_auto_match,title_not_matched,,false
graph_song:song|kaleidoscope|a dream for julie:iterative_song_hardening_no_results,apple_music_graph_song_iterative_hardening_pass_v1,song|kaleidoscope|a dream for julie,graph_song,song,Kaleidoscope,A Dream for Julie,1968,us,iterative_song_hardening_no_results,0,,,,,,apple_song_search_no_results,,,false
