v1_membership_id,source_layer,source_file,source_index,archetype_id,candidate_type,artist_display_name,title,year,primary_family,primary_archetype,secondary_archetypes,recognition_band,mission_role,import_class,version_or_composition_risk,risk_status,confidence,why_it_belongs,notes,candidate_identity_key,archetype_membership_key,active_in_v1,active_effective_credit,pm_multi_membership_status,pass_c_zero_credit_before_pm_decision
v1m_00023,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Little Richard,Long Tall Sally,1956,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Strong fast-tempo follow-up.,Artist-worthy,song|little richard|long tall sally,song|little richard|long tall sally@@001,true,1,not_applicable,false
v1m_00024,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Little Richard,Lucille,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Durable oldies-radio trigger.,Artist-worthy,song|little richard|lucille,song|little richard|lucille@@001,true,1,not_applicable,false
v1m_00025,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Chuck Berry,Maybellene,1955,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,anchor,core_graph_playable,none,resolved,high,Early Berry gateway.,Artist-worthy,song|chuck berry|maybellene,song|chuck berry|maybellene@@001,true,1,not_applicable,false
v1m_00026,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,The Platters,Only You,1955,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Important bridge toward 003.,Artist-worthy,song|platters|only you,song|platters|only you@@001,true,1,not_applicable,false
v1m_00027,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Buddy Holly,Peggy Sue,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Signature rhythmic gateway.,Artist-worthy,song|buddy holly|peggy sue,song|buddy holly|peggy sue@@001,true,1,not_applicable,false
v1m_00028,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Buddy Holly,Rave On,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,boundary_case,boundary_candidate,none,resolved,high,Great if users prefer the energetic side.,Artist-worthy,song|buddy holly|rave on,song|buddy holly|rave on@@001,true,1,not_applicable,false
v1m_00029,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Little Richard,Rip It Up,1956,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Useful for users who like higher-intensity early rock.,Song-first,song|little richard|rip it up,song|little richard|rip it up@@001,true,1,not_applicable,false
v1m_00030,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Chuck Berry,Rock and Roll Music,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Meta-rock cornerstone.,Artist-worthy,song|chuck berry|rock and roll music,song|chuck berry|rock and roll music@@001,true,1,not_applicable,false
v1m_00031,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Bill Haley & His Comets,Rock Around the Clock,1954,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Core origin-story signal.,Artist-worthy,song|bill haley and his comets|rock around the clock,song|bill haley and his comets|rock around the clock@@001,true,1,not_applicable,false
v1m_00032,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Chuck Berry,Roll Over Beethoven,1956,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Riff-and-attitude test.,Artist-worthy,song|chuck berry|roll over beethoven,song|chuck berry|roll over beethoven@@001,true,1,not_applicable,false
v1m_00033,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Dion,Runaround Sue,1961,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Strong hinge to 004.,Artist-worthy,song|dion|runaround sue,song|dion|runaround sue@@001,true,1,not_applicable,false
v1m_00034,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Del Shannon,Runaway,1961,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Huge recognition and late-first-wave reach.,Artist-worthy,song|del shannon|runaway,song|del shannon|runaway@@001,true,1,not_applicable,false
v1m_00035,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,The Drifters,Save the Last Dance for Me,1960,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,High-value cross-archetype anchor.,Artist-worthy,song|drifters|save the last dance for me,song|drifters|save the last dance for me@@001,true,1,not_applicable,false
v1m_00036,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Chuck Berry,School Day,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Teenage-theme oldies signal.,Artist-worthy,song|chuck berry|school day,song|chuck berry|school day@@001,true,1,not_applicable,false
v1m_00037,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Bill Haley & His Comets,"See You Later, Alligator",1956,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Familiar oldies-radio hook.,Song-first,song|bill haley and his comets|see you later alligator,song|bill haley and his comets|see you later alligator@@001,true,1,not_applicable,false
v1m_00038,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Bill Haley & His Comets,"Shake, Rattle and Roll",1954,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Fast recognition test.,Song-first,song|bill haley and his comets|shake rattle and roll,song|bill haley and his comets|shake rattle and roll@@001,true,1,not_applicable,false
v1m_00039,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,The Platters,Smoke Gets in Your Eyes,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Good for sweeter oldies preferences.,Artist-worthy,song|platters|smoke gets in your eyes,song|platters|smoke gets in your eyes@@001,true,1,not_applicable,false
v1m_00040,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Bobby Darin,Splish Splash,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Adds a lighter crossover flavor.,Artist-worthy,song|bobby darin|splish splash,song|bobby darin|splish splash@@001,true,1,not_applicable,false
v1m_00041,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Lloyd Price,Stagger Lee,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Widely familiar swagger record.,Artist-worthy,song|lloyd price|stagger lee,song|lloyd price|stagger lee@@001,true,1,not_applicable,false
v1m_00042,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Eddie Cochran,Summertime Blues,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Big song-recognition over artist-recognition.,Artist-worthy,song|eddie cochran|summertime blues,song|eddie cochran|summertime blues@@001,true,1,not_applicable,false
v1m_00043,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Chuck Berry,Sweet Little Sixteen,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Good for widening when Berry response is positive.,Artist-worthy,song|chuck berry|sweet little sixteen,song|chuck berry|sweet little sixteen@@001,true,1,not_applicable,false
v1m_00044,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Buddy Holly,That'll Be the Day,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Shared canon object across generations.,Artist-worthy,song|buddy holly|that ll be the day,song|buddy holly|that ll be the day@@001,true,1,not_applicable,false
v1m_00045,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Elvis Presley,That's All Right,1954,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,boundary_case,boundary_candidate,none,resolved,high,Tests whether the user wants the earlier Sun roughness.,Song-first,song|elvis presley|that s all right,song|elvis presley|that s all right@@001,true,1,not_applicable,false
v1m_00046,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,The Platters,The Great Pretender,1955,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,One of the signature oldies slow-dance standards.,Artist-worthy,song|platters|great pretender,song|platters|great pretender@@001,true,1,not_applicable,false
v1m_00047,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Chubby Checker,The Twist,1960,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Essential for normal-user survey recognition.,Artist-worthy,song|chubby checker|twist,song|chubby checker|twist@@001,true,1,not_applicable,false
v1m_00048,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Dion,The Wanderer,1961,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Streetwise early-pop/rock marker.,Artist-worthy,song|dion|wanderer,song|dion|wanderer@@001,true,1,not_applicable,false
v1m_00049,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,The Drifters,There Goes My Baby,1959,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,boundary_case,boundary_candidate,none,resolved,high,Tests movement toward early soul-pop.,Artist-worthy,song|drifters|there goes my baby,song|drifters|there goes my baby@@001,true,1,not_applicable,false
v1m_00050,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Little Richard,Tutti Frutti,1955,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Prime energy test.,Artist-worthy,song|little richard|tutti frutti,song|little richard|tutti frutti@@001,true,1,not_applicable,false
v1m_00051,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,The Everly Brothers,Wake Up Little Susie,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Strong common-denominator oldies object.,Artist-worthy,song|everly brothers|wake up little susie,song|everly brothers|wake up little susie@@001,true,1,not_applicable,false
v1m_00052,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Bo Diddley,Who Do You Love?,1956,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Pulls users toward rougher guitar lanes.,Artist-worthy,song|bo diddley|who do you love,song|bo diddley|who do you love@@001,true,1,not_applicable,false
v1m_00053,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,Jerry Lee Lewis,Whole Lotta Shakin' Goin' On,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Big-recognition wildness test.,Artist-worthy,song|jerry lee lewis|whole lotta shakin goin on,song|jerry lee lewis|whole lotta shakin goin on@@001,true,1,not_applicable,false
v1m_00054,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,song,The Coasters,Yakety Yak,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,bridge,core_graph_playable,none,resolved,high,Strong comic oldies recognition.,Artist-worthy,song|coasters|yakety yak,song|coasters|yakety yak@@001,true,1,not_applicable,false
v1m_00055,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Elvis Presley,Baby Let's Play House,1955,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,Sun-era texture test.,Artist-worthy,song|elvis presley|baby let s play house,song|elvis presley|baby let s play house@@002,true,1,not_applicable,false
v1m_00056,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Gene Vincent,Be-Bop-A-Lula,1956,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,anchor,core_graph_playable,none,resolved,high,Central rockabilly signal.,Artist-worthy,song|gene vincent|be bop a lula,song|gene vincent|be bop a lula@@002,true,1,not_applicable,false
v1m_00057,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Duane Eddy,Because They're Young,1960,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,Softer instrumental branch.,Song-first,song|duane eddy|because they re young,song|duane eddy|because they re young@@002,true,1,not_applicable,false
v1m_00058,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,The Everly Brothers,Bird Dog,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,Useful for harmony-plus-edge listeners.,Artist-worthy,song|everly brothers|bird dog,song|everly brothers|bird dog@@002,true,1,not_applicable,false
v1m_00059,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Carl Perkins,Blue Suede Shoes,1955,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,Core lane anchor.,Artist-worthy,song|carl perkins|blue suede shoes,song|carl perkins|blue suede shoes@@002,true,1,not_applicable,false
v1m_00060,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Gene Vincent,Bluejean Bop,1956,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,Good if Vincent response is strong.,Artist-worthy,song|gene vincent|bluejean bop,song|gene vincent|bluejean bop@@002,true,1,not_applicable,false
v1m_00061,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Bo Diddley,Bo Diddley,1955,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,boundary_case,boundary_candidate,none,resolved,high,Belongs on guitar-texture grounds.,Artist-worthy,song|bo diddley|bo diddley,song|bo diddley|bo diddley@@002,true,1,not_applicable,false
v1m_00062,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Jerry Lee Lewis,Breathless,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,Useful after Lewis positive response.,Artist-worthy,song|jerry lee lewis|breathless,song|jerry lee lewis|breathless@@002,true,1,not_applicable,false
v1m_00063,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Eddie Cochran,C'mon Everybody,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,Classic fast follow-up.,Artist-worthy,song|eddie cochran|c mon everybody,song|eddie cochran|c mon everybody@@002,true,1,not_applicable,false
v1m_00064,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Billy Lee Riley,Flying Saucers Rock and Roll,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,medium,bridge,core_graph_playable,none,resolved,high,Useful rockabilly novelty edge.,Song-first,song|billy lee riley|flying saucers rock and roll,song|billy lee riley|flying saucers rock and roll@@002,true,1,not_applicable,false
v1m_00065,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Johnny Cash,Folsom Prison Blues,1955,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,High-recognition dark-rooted branch.,Artist-worthy,song|johnny cash|folsom prison blues,song|johnny cash|folsom prison blues@@002,true,1,not_applicable,false
v1m_00066,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Duane Eddy,Forty Miles of Bad Road,1959,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,Strong twang follow-up.,Artist-worthy,song|duane eddy|forty miles of bad road,song|duane eddy|forty miles of bad road@@002,true,1,not_applicable,false
v1m_00067,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Wanda Jackson,Fujiyama Mama,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,medium,deep_cut,core_graph_playable,none,resolved,high,Female rockabilly must-have.,Artist-worthy,song|wanda jackson|fujiyama mama,song|wanda jackson|fujiyama mama@@002,true,1,not_applicable,false
v1m_00068,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Johnny Cash,Get Rhythm,1956,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,Good country-rockabilly hinge.,Artist-worthy,song|johnny cash|get rhythm,song|johnny cash|get rhythm@@002,true,1,not_applicable,false
v1m_00069,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,002,song,Carl Perkins,Honey Don't,1956,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Rockabilly / Primitive Guitar / Proto-Garage,,obvious,bridge,core_graph_playable,none,resolved,high,Good texture test.,Artist-worthy,song|carl perkins|honey don t,song|carl perkins|honey don t@@002,true,1,not_applicable,false
